model_type,test_score,total_time,dataset,average_mismatches,valid_score,train_score,num_params,exit_code,name
rnn,27.87252734375,79.77197813987732,synthetic_unimodal_data_length_20_uniform,5.97,28.0133203125,26.5420234375,329620,0,rnn_hidden_size_200_lr_0.001
rnn,27.789349609375,101.6874840259552,synthetic_unimodal_data_length_20_uniform,5.798,27.97897265625,26.63662890625,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,27.83503515625,164.66249084472656,synthetic_unimodal_data_length_20_uniform,6.002,28.01366015625,26.661505859375,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,34.04991015625,171.14139771461487,synthetic_unimodal_data_length_50_gaussian,6.487,34.60806640625,32.96422265625,84820,0,rnn_hidden_size_100_lr_0.003
rnn,33.9258359375,242.41329264640808,synthetic_unimodal_data_length_50_gaussian,6.689,34.4145078125,33.253140625,84820,0,rnn_hidden_size_100_lr_0.001
rnn,33.99627734375,476.9192409515381,synthetic_unimodal_data_length_50_gaussian,6.793,34.53539453125,33.10090234375,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,33.990609375,1107.9380033016205,synthetic_unimodal_data_length_50_gaussian,6.866,34.5154609375,33.02200390625,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,34.19416796875,126.10830354690552,synthetic_unimodal_data_length_50_gaussian,7.119,34.69759765625,32.82592578125,329620,0,rnn_hidden_size_200_lr_0.003
rnn,33.9925390625,170.87370944023132,synthetic_unimodal_data_length_50_gaussian,7.154,34.54196875,33.03264453125,329620,0,rnn_hidden_size_200_lr_0.001
rnn,33.9326640625,363.05031538009644,synthetic_unimodal_data_length_50_gaussian,7.126,34.46064453125,32.80150390625,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,33.92191796875,702.1540052890778,synthetic_unimodal_data_length_50_gaussian,6.954,34.481515625,32.877234375,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,32.1646640625,158.2298927307129,synthetic_unimodal_data_length_50_skewed_gaussian,6.03,31.85851171875,30.368966796875,84820,0,rnn_hidden_size_100_lr_0.003
rnn,32.137998046875,240.27697825431824,synthetic_unimodal_data_length_50_skewed_gaussian,5.722,31.79562890625,30.249474609375,84820,0,rnn_hidden_size_100_lr_0.001
rnn,32.117455078125,535.7374629974365,synthetic_unimodal_data_length_50_skewed_gaussian,6.444,31.766515625,30.663548828125,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,32.152197265625,1371.2819533348083,synthetic_unimodal_data_length_50_skewed_gaussian,6.408,31.829275390625,30.31517578125,84820,0,rnn_hidden_size_100_lr_0.0001
