model_type,test_score,total_time,dataset,average_mismatches,valid_score,train_score,num_params,exit_code,name
vae,"(54.75136184692383, 50.54354476928711, 4.2078166007995605)",6.879550218582153,synthetic_unimodal_data_length_50_skewed_gaussian,41.043,"(52.01958084106445, 47.779056549072266, 4.240525722503662)","(30.667911529541016, 25.835447311401367, 4.832465648651123)",413440,0,vae_hidden_size_200_batch_size_10_lr_0.003
vae,"(47.21779251098633, 40.12930679321289, 7.0884857177734375)",8.187660932540894,synthetic_unimodal_data_length_50_skewed_gaussian,43.792,"(48.90302276611328, 41.84861373901367, 7.054409980773926)","(27.83672523498535, 19.659711837768555, 8.17701244354248)",413440,0,vae_hidden_size_200_batch_size_10_lr_0.001
vae,"(47.73398971557617, 38.95453643798828, 8.779452323913574)",12.404126405715942,synthetic_unimodal_data_length_50_skewed_gaussian,44.311,"(48.74542999267578, 40.03350830078125, 8.711921691894531)","(30.55640983581543, 20.585041046142578, 9.971368789672852)",413440,0,vae_hidden_size_200_batch_size_10_lr_0.0003
vae,"(51.4254264831543, 47.38928985595703, 4.036141872406006)",8.237168073654175,synthetic_unimodal_data_length_50_skewed_gaussian,39.597,"(49.990806579589844, 45.92037582397461, 4.070431232452393)","(26.757848739624023, 22.166566848754883, 4.591282844543457)",413440,0,vae_hidden_size_200_batch_size_20_lr_0.003
vae,"(47.87900924682617, 42.82086181640625, 5.058146953582764)",10.819931030273438,synthetic_unimodal_data_length_50_skewed_gaussian,41.767,"(50.35005569458008, 45.41064453125, 4.939411163330078)","(28.975692749023438, 23.232173919677734, 5.743518829345703)",413440,0,vae_hidden_size_200_batch_size_20_lr_0.001
vae,"(49.9515495300293, 41.41733932495117, 8.534207344055176)",13.213568210601807,synthetic_unimodal_data_length_50_skewed_gaussian,43.98,"(47.73800277709961, 39.14794158935547, 8.590062141418457)","(31.609174728393555, 21.704103469848633, 9.905069351196289)",413440,0,vae_hidden_size_200_batch_size_20_lr_0.0003
vae,"(42.866146087646484, 37.71981430053711, 5.146331787109375)",5.716351270675659,synthetic_unimodal_data_length_50_uniform,42.244,"(52.47921371459961, 47.45698165893555, 5.022226810455322)","(28.194791793823242, 22.73041534423828, 5.4643754959106445)",207240,0,vae_hidden_size_100_batch_size_10_lr_0.003
vae,"(41.595149993896484, 34.774070739746094, 6.821080207824707)",8.299543619155884,synthetic_unimodal_data_length_50_uniform,43.197,"(49.53725051879883, 42.89619827270508, 6.641050815582275)","(27.786975860595703, 20.55367088317871, 7.23330545425415)",207240,0,vae_hidden_size_100_batch_size_10_lr_0.001
vae,"(48.85734176635742, 35.29408264160156, 13.563257217407227)",8.492033243179321,synthetic_unimodal_data_length_50_uniform,45.22,"(53.18159866333008, 40.10230255126953, 13.07929515838623)","(39.191680908203125, 24.584842681884766, 14.606839179992676)",207240,0,vae_hidden_size_100_batch_size_10_lr_0.0003
vae,"(40.014869689941406, 33.73077392578125, 6.284093856811523)",6.994489431381226,synthetic_unimodal_data_length_50_uniform,41.593,"(48.34672927856445, 42.261924743652344, 6.084805011749268)","(30.039987564086914, 23.309852600097656, 6.7301344871521)",207240,0,vae_hidden_size_100_batch_size_20_lr_0.003
vae,"(40.440792083740234, 33.191802978515625, 7.248990058898926)",8.817795038223267,synthetic_unimodal_data_length_50_uniform,43.046,"(49.07126235961914, 42.070125579833984, 7.001134395599365)","(30.29829216003418, 22.58367347717285, 7.714616298675537)",207240,0,vae_hidden_size_100_batch_size_20_lr_0.001
vae,"(49.375038146972656, 37.08311080932617, 12.291925430297852)",9.20878005027771,synthetic_unimodal_data_length_50_uniform,45.042,"(51.98452377319336, 40.25360107421875, 11.730917930603027)","(43.03540802001953, 29.978382110595703, 13.057024955749512)",207240,0,vae_hidden_size_100_batch_size_20_lr_0.0003
vae,"(46.43795394897461, 41.49692153930664, 4.941030025482178)",7.165902614593506,synthetic_unimodal_data_length_50_uniform,41.112,"(46.680110931396484, 41.84769821166992, 4.832414150238037)","(27.99169921875, 22.64484977722168, 5.3468499183654785)",413440,0,vae_hidden_size_200_batch_size_10_lr_0.003
vae,"(44.38276672363281, 37.71658706665039, 6.666180610656738)",8.400893926620483,synthetic_unimodal_data_length_50_uniform,43.404,"(46.09119415283203, 39.63394546508789, 6.45724630355835)","(32.99967575073242, 25.68182945251465, 7.317845344543457)",413440,0,vae_hidden_size_200_batch_size_10_lr_0.001
vae,"(45.26252365112305, 35.35472869873047, 9.907798767089844)",12.314620971679688,synthetic_unimodal_data_length_50_uniform,44.517,"(48.75595474243164, 39.301231384277344, 9.45472526550293)","(31.708087921142578, 21.016033172607422, 10.69205379486084)",413440,0,vae_hidden_size_200_batch_size_10_lr_0.0003
vae,"(41.06007385253906, 34.855140686035156, 6.204935550689697)",8.273445129394531,synthetic_unimodal_data_length_50_uniform,41.003,"(47.71055221557617, 41.69551467895508, 6.0150370597839355)","(26.904748916625977, 20.218050003051758, 6.686697483062744)",413440,0,vae_hidden_size_200_batch_size_20_lr_0.003
vae,"(47.30575180053711, 39.03753662109375, 8.268216133117676)",10.174450635910034,synthetic_unimodal_data_length_50_uniform,43.471,"(48.37056350708008, 40.30537796020508, 8.065187454223633)","(32.54097366333008, 23.66703987121582, 8.873932838439941)",413440,0,vae_hidden_size_200_batch_size_20_lr_0.001
vae,"(45.47689437866211, 34.643310546875, 10.833582878112793)",12.522331476211548,synthetic_unimodal_data_length_50_uniform,44.944,"(49.233699798583984, 38.88068771362305, 10.35301399230957)","(35.58260726928711, 24.113950729370117, 11.468657493591309)",413440,0,vae_hidden_size_200_batch_size_20_lr_0.0003
vae,"(46.29880905151367, 39.58389663696289, 6.714913845062256)",27.426584720611572,gfp,187.699,"(39.82648849487305, 33.09589767456055, 6.730591773986816)","(22.29836082458496, 15.543597221374512, 6.754762172698975)",1010838,0,vae_hidden_size_100_batch_size_10_lr_0.003
vae,"(43.24509048461914, 30.999563217163086, 12.245525360107422)",32.72409152984619,gfp,205.463,"(40.333831787109375, 28.071353912353516, 12.262478828430176)","(28.85517692565918, 16.618507385253906, 12.236668586730957)",1010838,0,vae_hidden_size_100_batch_size_10_lr_0.001
vae,"(79.71723175048828, 41.19005584716797, 38.52717590332031)",36.455400228500366,gfp,221.487,"(75.8311538696289, 37.25777816772461, 38.57337188720703)","(71.22359466552734, 32.299591064453125, 38.924007415771484)",1010838,0,vae_hidden_size_100_batch_size_10_lr_0.0003
vae,"(40.46902084350586, 31.424392700195312, 9.04462718963623)",25.61461567878723,gfp,196.273,"(45.056861877441406, 36.02354431152344, 9.033316612243652)","(25.444337844848633, 16.360776901245117, 9.0835599899292)",1010838,0,vae_hidden_size_100_batch_size_20_lr_0.003
vae,"(44.93516159057617, 32.50651168823242, 12.428650856018066)",39.65121364593506,gfp,204.426,"(41.3791618347168, 28.9179630279541, 12.461200714111328)","(26.499414443969727, 14.032343864440918, 12.467071533203125)",1010838,0,vae_hidden_size_100_batch_size_20_lr_0.001
vae,"(75.32601928710938, 38.33932876586914, 36.986690521240234)",43.30738854408264,gfp,219.723,"(67.4894790649414, 30.391870498657227, 37.09760665893555)","(61.75309371948242, 24.170249938964844, 37.58284378051758)",1010838,0,vae_hidden_size_100_batch_size_20_lr_0.0003
vae,"(41.56026077270508, 33.18189239501953, 8.37837028503418)",25.647464275360107,gfp,185.126,"(47.85358810424805, 39.46849822998047, 8.385088920593262)","(26.07642936706543, 17.695100784301758, 8.381326675415039)",2016638,0,vae_hidden_size_200_batch_size_10_lr_0.003
vae,"(48.11391067504883, 37.22678756713867, 10.887120246887207)",36.96026039123535,gfp,200.513,"(42.163719177246094, 31.2668399810791, 10.89687728881836)","(28.624481201171875, 17.697847366333008, 10.92663288116455)",2016638,0,vae_hidden_size_200_batch_size_10_lr_0.001
vae,"(59.80691146850586, 34.86919403076172, 24.93771743774414)",60.27814769744873,gfp,217.586,"(57.29351806640625, 32.27145767211914, 25.022062301635742)","(47.2755012512207, 21.967172622680664, 25.308326721191406)",2016638,0,vae_hidden_size_200_batch_size_10_lr_0.0003
vae,"(39.30024337768555, 32.41109848022461, 6.8891496658325195)",29.185147762298584,gfp,186.436,"(37.336368560791016, 30.428258895874023, 6.908109188079834)","(27.23990249633789, 20.37214469909668, 6.867755889892578)",2016638,0,vae_hidden_size_200_batch_size_20_lr_0.003
vae,"(40.939266204833984, 30.463499069213867, 10.475768089294434)",52.05867409706116,gfp,201.111,"(39.14925765991211, 28.64676856994629, 10.502486228942871)","(25.644506454467773, 15.098620414733887, 10.54588508605957)",2016638,0,vae_hidden_size_200_batch_size_20_lr_0.001
vae,"(60.8425407409668, 34.622127532958984, 26.220417022705078)",62.21701765060425,gfp,217.511,"(56.8986930847168, 30.575927734375, 26.322763442993164)","(43.53739547729492, 16.94612693786621, 26.591266632080078)",2016638,0,vae_hidden_size_200_batch_size_20_lr_0.0003
vae,"(50.98014450073242, 42.249183654785156, 8.730960845947266)",6.349043130874634,synthetic_multimodal_data_modes_2_length_51_uniform,37.363,"(42.9720344543457, 34.38035583496094, 8.591679573059082)","(24.656681060791016, 16.021757125854492, 8.63492488861084)",211260,0,vae_hidden_size_100_batch_size_10_lr_0.003
vae,"(50.33783721923828, 40.227874755859375, 10.10996150970459)",8.386592149734497,synthetic_multimodal_data_modes_2_length_51_uniform,43.156,"(44.948944091796875, 34.75025177001953, 10.198695182800293)","(32.17344284057617, 21.380857467651367, 10.792587280273438)",211260,0,vae_hidden_size_100_batch_size_10_lr_0.001
vae,"(67.39244842529297, 49.01420593261719, 18.378244400024414)",8.733017444610596,synthetic_multimodal_data_modes_2_length_51_uniform,45.67,"(65.57991027832031, 46.493526458740234, 19.086380004882812)","(54.1646614074707, 33.81593704223633, 20.348722457885742)",211260,0,vae_hidden_size_100_batch_size_10_lr_0.0003
vae,"(51.15160369873047, 41.956031799316406, 9.195570945739746)",7.19990611076355,synthetic_multimodal_data_modes_2_length_51_uniform,39.898,"(43.590675354003906, 34.4896240234375, 9.101048469543457)","(26.96286392211914, 18.042266845703125, 8.920597076416016)",211260,0,vae_hidden_size_100_batch_size_20_lr_0.003
vae,"(50.54965591430664, 39.612403869628906, 10.93725299835205)",9.65358304977417,synthetic_multimodal_data_modes_2_length_51_uniform,43.375,"(46.00385284423828, 34.64839553833008, 11.355456352233887)","(34.057655334472656, 21.993013381958008, 12.064642906188965)",211260,0,vae_hidden_size_100_batch_size_20_lr_0.001
vae,"(73.27018737792969, 58.4453010559082, 14.824884414672852)",10.18619418144226,synthetic_multimodal_data_modes_2_length_51_uniform,45.471,"(65.4586181640625, 50.24924850463867, 15.209372520446777)","(56.2509651184082, 40.18534469604492, 16.06561851501465)",211260,0,vae_hidden_size_100_batch_size_20_lr_0.0003
vae,"(54.887489318847656, 49.23783874511719, 5.649646282196045)",8.679543018341064,synthetic_multimodal_data_modes_2_length_51_uniform,34.355,"(43.51556396484375, 37.77656555175781, 5.738999366760254)","(24.1097469329834, 18.147594451904297, 5.962153911590576)",421460,0,vae_hidden_size_200_batch_size_10_lr_0.003
vae,"(49.000064849853516, 37.94498825073242, 11.05507755279541)",9.214140892028809,synthetic_multimodal_data_modes_2_length_51_uniform,43.036,"(40.985591888427734, 29.545583724975586, 11.440007209777832)","(31.422815322875977, 19.001646041870117, 12.421168327331543)",421460,0,vae_hidden_size_200_batch_size_10_lr_0.001
vae,"(54.33435821533203, 40.411556243896484, 13.92280101776123)",13.469265460968018,synthetic_multimodal_data_modes_2_length_51_uniform,44.184,"(49.94997787475586, 35.667388916015625, 14.282587051391602)","(35.2311897277832, 19.924768447875977, 15.306421279907227)",421460,0,vae_hidden_size_200_batch_size_10_lr_0.0003
vae,"(48.94941329956055, 44.14756393432617, 4.801848888397217)",8.722432374954224,synthetic_multimodal_data_modes_2_length_51_uniform,34.871,"(41.28693771362305, 36.32200241088867, 4.964935779571533)","(18.40395164489746, 12.66618824005127, 5.73776388168335)",421460,0,vae_hidden_size_200_batch_size_20_lr_0.003
vae,"(48.687835693359375, 41.7489128112793, 6.938925266265869)",11.742823600769043,synthetic_multimodal_data_modes_2_length_51_uniform,39.201,"(43.58761215209961, 36.26774978637695, 7.319859504699707)","(27.43951416015625, 19.615066528320312, 7.8244476318359375)",421460,0,vae_hidden_size_200_batch_size_20_lr_0.001
vae,"(55.88005447387695, 42.45618438720703, 13.423869132995605)",14.109328031539917,synthetic_multimodal_data_modes_2_length_51_uniform,44.353,"(50.00258255004883, 36.12312698364258, 13.879457473754883)","(37.9218864440918, 23.617401123046875, 14.304488182067871)",421460,0,vae_hidden_size_200_batch_size_20_lr_0.0003
vae,"(53.77705764770508, 46.84162521362305, 6.935433387756348)",6.807134389877319,synthetic_multimodal_data_modes_3_length_51_uniform,35.44,"(60.0864143371582, 53.3594856262207, 6.726925849914551)","(21.771413803100586, 14.519253730773926, 7.25216007232666)",211260,0,vae_hidden_size_100_batch_size_10_lr_0.003
vae,"(53.12165451049805, 41.37192916870117, 11.74972915649414)",8.633519172668457,synthetic_multimodal_data_modes_3_length_51_uniform,41.563,"(60.15468215942383, 48.49992370605469, 11.654756546020508)","(29.60260581970215, 16.995935440063477, 12.606672286987305)",211260,0,vae_hidden_size_100_batch_size_10_lr_0.001
vae,"(86.83755493164062, 71.97673797607422, 14.860814094543457)",8.754013538360596,synthetic_multimodal_data_modes_3_length_51_uniform,45.44,"(93.89835357666016, 79.77117156982422, 14.127179145812988)","(68.68102264404297, 52.0867919921875, 16.594223022460938)",211260,0,vae_hidden_size_100_batch_size_10_lr_0.0003
vae,"(49.69224548339844, 41.90359115600586, 7.78865385055542)",7.779467344284058,synthetic_multimodal_data_modes_3_length_51_uniform,38.279,"(61.00319290161133, 53.22359085083008, 7.779600620269775)","(20.672117233276367, 12.447686195373535, 8.224431037902832)",211260,0,vae_hidden_size_100_batch_size_20_lr_0.003
vae,"(54.537593841552734, 43.21813201904297, 11.319459915161133)",9.226712465286255,synthetic_multimodal_data_modes_3_length_51_uniform,41.095,"(61.1772575378418, 50.64081573486328, 10.536445617675781)","(29.161544799804688, 17.055402755737305, 12.1061429977417)",211260,0,vae_hidden_size_100_batch_size_20_lr_0.001
vae,"(86.62518310546875, 71.6545639038086, 14.97061824798584)",10.453331470489502,synthetic_multimodal_data_modes_3_length_51_uniform,45.222,"(91.30199432373047, 77.16537475585938, 14.136611938476562)","(64.3118667602539, 47.30617904663086, 17.00568199157715)",211260,0,vae_hidden_size_100_batch_size_20_lr_0.0003
vae,"(52.04082107543945, 41.238773345947266, 10.802045822143555)",8.410827875137329,synthetic_multimodal_data_modes_3_length_51_uniform,38.734,"(60.40602493286133, 49.682655334472656, 10.723369598388672)","(27.880102157592773, 16.604265213012695, 11.275837898254395)",421460,0,vae_hidden_size_200_batch_size_10_lr_0.003
vae,"(56.84176254272461, 47.52486038208008, 9.316904067993164)",10.344340085983276,synthetic_multimodal_data_modes_3_length_51_uniform,39.622,"(60.572994232177734, 51.456825256347656, 9.116167068481445)","(23.837026596069336, 13.05561351776123, 10.781413078308105)",421460,0,vae_hidden_size_200_batch_size_10_lr_0.001
vae,"(58.9786262512207, 43.78097152709961, 15.197653770446777)",13.342884063720703,synthetic_multimodal_data_modes_3_length_51_uniform,43.644,"(66.90105438232422, 51.943599700927734, 14.957450866699219)","(36.8232421875, 20.033981323242188, 16.78925895690918)",421460,0,vae_hidden_size_200_batch_size_10_lr_0.0003
vae,"(52.049171447753906, 43.10636520385742, 8.942808151245117)",9.994590520858765,synthetic_multimodal_data_modes_3_length_51_uniform,34.555,"(58.66975784301758, 50.562957763671875, 8.106799125671387)","(20.831775665283203, 10.735078811645508, 10.096696853637695)",421460,0,vae_hidden_size_200_batch_size_20_lr_0.003
vae,"(50.408790588378906, 41.503082275390625, 8.905705451965332)",12.91567349433899,synthetic_multimodal_data_modes_3_length_51_uniform,39.075,"(60.86029815673828, 51.98146438598633, 8.87883186340332)","(27.526691436767578, 18.370803833007812, 9.15588665008545)",421460,0,vae_hidden_size_200_batch_size_20_lr_0.001
vae,"(60.425048828125, 46.00568771362305, 14.41936206817627)",14.309970378875732,synthetic_multimodal_data_modes_3_length_51_uniform,43.943,"(66.99124908447266, 52.667205810546875, 14.324042320251465)","(38.836490631103516, 23.214080810546875, 15.622408866882324)",421460,0,vae_hidden_size_200_batch_size_20_lr_0.0003
vae,"(79.25701141357422, 69.17607116699219, 10.080945014953613)",5.703190565109253,synthetic_multimodal_data_modes_5_length_51_uniform,42.732,"(113.36290740966797, 102.62923431396484, 10.733664512634277)","(38.4194221496582, 23.228975296020508, 15.190444946289062)",211260,0,vae_hidden_size_100_batch_size_10_lr_0.003
vae,"(71.2882308959961, 63.81425857543945, 7.473974704742432)",6.946692228317261,synthetic_multimodal_data_modes_5_length_51_uniform,41.262,"(126.9938735961914, 120.78679656982422, 6.207075595855713)","(27.981184005737305, 17.073637008666992, 10.90754508972168)",211260,0,vae_hidden_size_100_batch_size_10_lr_0.001
vae,"(152.78330993652344, 152.5858612060547, 0.19743703305721283)",5.643181085586548,synthetic_multimodal_data_modes_5_length_51_uniform,46.555,"(154.07176208496094, 153.87335205078125, 0.1984178125858307)","(152.2014923095703, 151.95089721679688, 0.2506023049354553)",211260,0,vae_hidden_size_100_batch_size_10_lr_0.0003
vae,"(74.91751098632812, 63.86318588256836, 11.054329872131348)",6.2787864208221436,synthetic_multimodal_data_modes_5_length_51_uniform,41.081,"(125.49293518066406, 115.7773666381836, 9.715569496154785)","(32.82516098022461, 16.830440521240234, 15.994719505310059)",211260,0,vae_hidden_size_100_batch_size_20_lr_0.003
vae,"(78.4497299194336, 71.299560546875, 7.150165557861328)",7.593519687652588,synthetic_multimodal_data_modes_5_length_51_uniform,40.85,"(107.48119354248047, 101.42778015136719, 6.053412437438965)","(29.526254653930664, 19.12457847595215, 10.4016752243042)",211260,0,vae_hidden_size_100_batch_size_20_lr_0.001
vae,"(87.4794692993164, 74.29753112792969, 13.181937217712402)",8.558304071426392,synthetic_multimodal_data_modes_5_length_51_uniform,45.001,"(130.97744750976562, 122.2400894165039, 8.737357139587402)","(55.4156379699707, 37.49987030029297, 17.915769577026367)",211260,0,vae_hidden_size_100_batch_size_20_lr_0.0003
vae,"(71.45025634765625, 63.7601432800293, 7.6901140213012695)",7.353025674819946,synthetic_multimodal_data_modes_5_length_51_uniform,39.334,"(109.95368957519531, 102.51651763916016, 7.437176704406738)","(26.910093307495117, 15.86693286895752, 11.043159484863281)",421460,0,vae_hidden_size_200_batch_size_10_lr_0.003
vae,"(73.44652557373047, 65.25117492675781, 8.195355415344238)",8.633069515228271,synthetic_multimodal_data_modes_5_length_51_uniform,40.986,"(123.09565734863281, 115.39705657958984, 7.698596477508545)","(29.181915283203125, 17.64078712463379, 11.54112720489502)",421460,0,vae_hidden_size_200_batch_size_10_lr_0.001
vae,"(72.73829650878906, 61.52253341674805, 11.2157564163208)",10.5821213722229,synthetic_multimodal_data_modes_5_length_51_uniform,43.48,"(115.9678955078125, 106.34675598144531, 9.621138572692871)","(40.748409271240234, 24.174144744873047, 16.574262619018555)",421460,0,vae_hidden_size_200_batch_size_10_lr_0.0003
vae,"(73.87517547607422, 63.66756820678711, 10.207611083984375)",8.600126028060913,synthetic_multimodal_data_modes_5_length_51_uniform,40.911,"(119.17329406738281, 110.11063385009766, 9.062654495239258)","(29.249588012695312, 15.238530158996582, 14.01105785369873)",421460,0,vae_hidden_size_200_batch_size_20_lr_0.003
vae,"(79.30420684814453, 73.58135223388672, 5.7228522300720215)",9.420754432678223,synthetic_multimodal_data_modes_5_length_51_uniform,39.378,"(116.31485748291016, 110.32295227050781, 5.991904258728027)","(29.192752838134766, 20.066001892089844, 9.126749992370605)",421460,0,vae_hidden_size_200_batch_size_20_lr_0.001
vae,"(73.171630859375, 61.82883834838867, 11.342791557312012)",11.333616018295288,synthetic_multimodal_data_modes_5_length_51_uniform,43.416,"(115.97830963134766, 106.85566711425781, 9.122641563415527)","(37.4166259765625, 20.883682250976562, 16.532941818237305)",421460,0,vae_hidden_size_200_batch_size_20_lr_0.0003
rnn,82.41703491210937,16.5227689743042,synthetic_unimodal_data_length_100_gaussian,88.079,73.97241821289063,35.837033081054685,84820,0,rnn_hidden_size_100_lr_0.003
rnn,83.15096435546874,22.79864764213562,synthetic_unimodal_data_length_100_gaussian,89.379,81.67628173828125,51.40745849609375,84820,0,rnn_hidden_size_100_lr_0.001
rnn,194.323486328125,23.620123147964478,synthetic_unimodal_data_length_100_gaussian,91.306,194.408154296875,188.51112060546876,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,263.6959228515625,22.67086362838745,synthetic_unimodal_data_length_100_gaussian,93.375,263.922412109375,262.7354248046875,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,74.0437255859375,12.341040134429932,synthetic_unimodal_data_length_100_gaussian,87.6,75.28539428710937,34.682717895507814,329620,0,rnn_hidden_size_200_lr_0.003
rnn,72.91561279296874,19.282272577285767,synthetic_unimodal_data_length_100_gaussian,86.579,70.9337158203125,32.038153076171874,329620,0,rnn_hidden_size_200_lr_0.001
rnn,95.13695068359375,23.83608102798462,synthetic_unimodal_data_length_100_gaussian,90.586,93.5753173828125,77.46964721679687,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,210.466259765625,24.868483066558838,synthetic_unimodal_data_length_100_gaussian,91.64,211.5705078125,207.372119140625,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,70.4517333984375,17.238200187683105,synthetic_unimodal_data_length_100_skewed_gaussian,88.331,65.25439453125,26.132705688476562,84820,0,rnn_hidden_size_100_lr_0.003
rnn,76.84017333984374,22.560501098632812,synthetic_unimodal_data_length_100_skewed_gaussian,89.847,70.55140991210938,48.69737548828125,84820,0,rnn_hidden_size_100_lr_0.001
rnn,184.19566650390624,22.926790714263916,synthetic_unimodal_data_length_100_skewed_gaussian,90.944,181.64520263671875,177.66214599609376,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,257.93818359375,22.636173725128174,synthetic_unimodal_data_length_100_skewed_gaussian,93.38,257.129345703125,255.9919677734375,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,64.59132690429688,13.113271474838257,synthetic_unimodal_data_length_100_skewed_gaussian,87.334,62.605419921875,27.97026672363281,329620,0,rnn_hidden_size_200_lr_0.003
rnn,64.58780517578126,19.330634117126465,synthetic_unimodal_data_length_100_skewed_gaussian,88.583,62.624578857421874,29.930703735351564,329620,0,rnn_hidden_size_200_lr_0.001
rnn,92.11930541992187,23.692702054977417,synthetic_unimodal_data_length_100_skewed_gaussian,90.303,90.42849731445312,74.45319213867188,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,208.7039794921875,23.456897497177124,synthetic_unimodal_data_length_100_skewed_gaussian,91.275,206.921435546875,203.86375732421874,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,80.1299072265625,20.276007413864136,synthetic_unimodal_data_length_100_uniform,83.806,47.81056213378906,16.521128845214843,84820,0,rnn_hidden_size_100_lr_0.003
rnn,85.34956665039063,22.98335337638855,synthetic_unimodal_data_length_100_uniform,89.247,56.167144775390625,47.915530395507815,84820,0,rnn_hidden_size_100_lr_0.001
rnn,187.39749755859376,22.846633195877075,synthetic_unimodal_data_length_100_uniform,91.208,178.02230224609374,181.67041015625,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,261.856396484375,24.049728870391846,synthetic_unimodal_data_length_100_uniform,93.279,258.7963623046875,260.7559326171875,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,78.79915161132813,14.581807136535645,synthetic_unimodal_data_length_100_uniform,83.738,45.522509765625,20.091642761230467,329620,0,rnn_hidden_size_200_lr_0.003
rnn,76.67503662109375,21.59641742706299,synthetic_unimodal_data_length_100_uniform,84.16,46.33156127929688,22.034744262695312,329620,0,rnn_hidden_size_200_lr_0.001
rnn,95.94877319335937,23.161177396774292,synthetic_unimodal_data_length_100_uniform,90.359,76.62185668945312,77.49085083007813,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,209.194140625,23.8723304271698,synthetic_unimodal_data_length_100_uniform,91.414,202.0069091796875,205.6945068359375,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,43.87568359375,4.322820663452148,synthetic_unimodal_data_length_20_gaussian,16.266,37.098611450195314,26.007879638671874,84820,0,rnn_hidden_size_100_lr_0.003
rnn,44.236627197265626,5.47857928276062,synthetic_unimodal_data_length_20_gaussian,16.594,36.564080810546876,23.658427429199218,84820,0,rnn_hidden_size_100_lr_0.001
rnn,45.15817565917969,6.94592547416687,synthetic_unimodal_data_length_20_gaussian,17.024,38.440911865234376,31.503781127929688,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,50.958596801757814,7.187815189361572,synthetic_unimodal_data_length_20_gaussian,18.254,48.40028076171875,46.702154541015624,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,44.88698120117188,3.9853386878967285,synthetic_unimodal_data_length_20_gaussian,16.438,36.459912109375,25.585050964355467,329620,0,rnn_hidden_size_200_lr_0.003
rnn,45.296240234375,6.23008131980896,synthetic_unimodal_data_length_20_gaussian,16.373,36.502880859375,25.6284912109375,329620,0,rnn_hidden_size_200_lr_0.001
rnn,43.35207824707031,10.074358701705933,synthetic_unimodal_data_length_20_gaussian,16.468,36.49005126953125,24.17315673828125,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,45.84772644042969,11.144479274749756,synthetic_unimodal_data_length_20_gaussian,17.24,40.25627136230469,35.161651611328125,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,39.529275512695314,4.332669496536255,synthetic_unimodal_data_length_20_skewed_gaussian,16.005,36.23551025390625,25.02251739501953,84820,0,rnn_hidden_size_100_lr_0.003
rnn,39.50254516601562,6.160411834716797,synthetic_unimodal_data_length_20_skewed_gaussian,16.304,35.65912780761719,23.01160125732422,84820,0,rnn_hidden_size_100_lr_0.001
rnn,40.85091857910156,7.103230953216553,synthetic_unimodal_data_length_20_skewed_gaussian,16.717,39.373843383789065,33.23298950195313,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,48.99695739746094,7.149836301803589,synthetic_unimodal_data_length_20_skewed_gaussian,18.105,48.737847900390626,46.86561584472656,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,40.42757568359375,4.085027456283569,synthetic_unimodal_data_length_20_skewed_gaussian,15.954,36.59449768066406,24.153196716308592,329620,0,rnn_hidden_size_200_lr_0.003
rnn,39.711367797851565,7.2594099044799805,synthetic_unimodal_data_length_20_skewed_gaussian,16.248,37.024478149414065,23.715147399902342,329620,0,rnn_hidden_size_200_lr_0.001
rnn,39.651126098632815,11.209030389785767,synthetic_unimodal_data_length_20_skewed_gaussian,16.187,36.7233642578125,22.856425476074218,329620,0,rnn_hidden_size_200_lr_0.0003
rnn,42.00321655273437,11.91880488395691,synthetic_unimodal_data_length_20_skewed_gaussian,16.997,41.19420166015625,35.802294921875,329620,0,rnn_hidden_size_200_lr_0.0001
rnn,36.85648803710937,4.453032493591309,synthetic_unimodal_data_length_20_uniform,16.458,36.8078125,24.36040802001953,84820,0,rnn_hidden_size_100_lr_0.003
rnn,35.91317443847656,5.832928657531738,synthetic_unimodal_data_length_20_uniform,16.444,35.883416748046876,24.4890380859375,84820,0,rnn_hidden_size_100_lr_0.001
rnn,39.010458374023436,7.003390312194824,synthetic_unimodal_data_length_20_uniform,16.783,37.5598388671875,33.51078796386719,84820,0,rnn_hidden_size_100_lr_0.0003
rnn,47.799505615234374,7.042210340499878,synthetic_unimodal_data_length_20_uniform,18.209,47.865481567382815,47.92658386230469,84820,0,rnn_hidden_size_100_lr_0.0001
rnn,37.684567260742185,4.491589307785034,synthetic_unimodal_data_length_20_uniform,16.207,36.378912353515624,22.307270812988282,329620,0,rnn_hidden_size_200_lr_0.003
